"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"146","Space to Italy for travel agents  https://t.co/YBP4U8STrN",FALSE,0,NA,2021-03-09 16:11:19,FALSE,NA,"1369319900490174464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GDPLTD",0,FALSE,FALSE,NA,NA
"147","Gareth Davies and Cory Hill come in to Wales side for trip to Italy (via @IrishTimesRugby) https://t.co/2iAS06gVOS",FALSE,0,NA,2021-03-09 16:01:34,FALSE,NA,"1369317445698260993",NA,"<a href=""https://www.integromat.com"" rel=""nofollow"">Integromat</a>","RugbyKino",0,FALSE,FALSE,NA,NA
"148","RT @argussport: Aaron Wainwright rewarded for an excellent display for the Dragons in front of Wayne Pivac.

He joins Elliot Dee and Leon B…",FALSE,0,NA,2021-03-09 15:56:32,FALSE,NA,"1369316180377362446",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kjgreenway",3,TRUE,FALSE,NA,NA
"149","RT @BBCScrumV: Wales have called up Scarlets scrum-half Gareth Davies and Cardiff Blues lock Cory Hill for the Six Nations trip to Italy on…",FALSE,0,NA,2021-03-09 15:56:17,FALSE,NA,"1369316114967183360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","viewvalley",6,TRUE,FALSE,NA,NA
"150","@Paper_Polly @habarosen @PeasOneDay @IHPower Oh, believe me, I do. I think you'd have to be a saint not to and the… https://t.co/30j2a6P8oL",FALSE,0,"Paper_Polly",2021-03-09 15:52:17,TRUE,"1369310674460045314","1369315109164683268","261836702","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","paddymaid",0,FALSE,FALSE,NA,NA
"151","@CBSRhymes First thing we purchased after a trip to Italy!  So happy we have it",FALSE,0,"CBSRhymes",2021-03-09 15:51:36,FALSE,"1369135975440515087","1369314936153903109","893600434262335488","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","peteyb1029",0,FALSE,FALSE,NA,NA
"152","RT @IrishTimesSport: Gareth Davies and Cory Hill come in to Wales side for trip to Italy https://t.co/RNaLJLg76j via @IrishTimesSport",FALSE,0,NA,2021-03-09 15:50:58,FALSE,NA,"1369314777630203910",NA,"<a href=""http://www.grouptweet.com"" rel=""nofollow"">GroupTweet</a>","IrishTimes",1,TRUE,FALSE,NA,NA
"153","Gareth Davies and Cory Hill come in to Wales side for trip to Italy https://t.co/RNaLJLg76j via @IrishTimesSport",FALSE,1,NA,2021-03-09 15:50:05,FALSE,NA,"1369314555973701634",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","IrishTimesSport",1,FALSE,FALSE,NA,NA
"154","#cheapoair It’s been a year since I was told I would receive a refund for a trip from USA to Italy. A year filled w… https://t.co/so97EILtS4",FALSE,2,NA,2021-03-09 15:49:29,TRUE,NA,"1369314406144827394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jen_Desch_129",0,FALSE,FALSE,NA,NA
"155","RT @VeggTravel: Capri Italy is a beautiful island that is a hot spot for locals, celebrities and tourists alike. Find out what all the type…",FALSE,0,NA,2021-03-09 15:38:32,FALSE,NA,"1369311651338522624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PartySiren",1,TRUE,FALSE,NA,NA
"156","@TheNewestMutant I have two: either a luxury, secluded, resort in Bali/Thailand or week in France/Italy staying in… https://t.co/BGXoXWF6Ae",FALSE,2,"TheNewestMutant",2021-03-09 15:35:10,TRUE,"1369305103799361547","1369310800930873346","224517275","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GayNyc28",0,FALSE,FALSE,NA,NA
"157","RT @Sostraveluk: #Gondola with me? Let’s #explore #Venice together... ❤️🇮🇹 https://t.co/gIDzVskkWe

#travel #italy #travelblogger #travelag…",FALSE,0,NA,2021-03-09 15:31:27,FALSE,NA,"1369309865731100676",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HistoryRoadshow",12,TRUE,FALSE,NA,NA
"158","Fancy a road trip? Let's head to Greece via France, Switzerland and Italy. 
 Some Like It Greek: A completely laugh… https://t.co/ApAx6cS25k",FALSE,0,NA,2021-03-09 15:26:28,TRUE,NA,"1369308612124958731",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SueRobertsautho",0,FALSE,FALSE,NA,NA
"159","@ItsDevontee @Elanacaceres thank you for the free trip to italy",FALSE,0,"ItsDevontee",2021-03-09 15:25:46,FALSE,"1369217682390810624","1369308436958228489","303533893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amber_bitchee",0,FALSE,FALSE,NA,NA
"160","RT @SueRobertsautho: Fancy an armchair trip to Tuscany? Beautiful scenery, good wine and food! What's not to love? You, Me and Italy: A fee…",FALSE,0,NA,2021-03-09 15:24:26,FALSE,NA,"1369308102932234246",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SueRobertsautho",1,TRUE,FALSE,NA,NA
"161","Fancy an armchair trip to Tuscany? Beautiful scenery, good wine and food! What's not to love? You, Me and Italy: A… https://t.co/eEPW2lm7v6",FALSE,0,NA,2021-03-09 15:24:13,TRUE,NA,"1369308045860290567",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SueRobertsautho",1,FALSE,FALSE,NA,NA
"162","@TheRedmenTV @Johnrashton47 @MaddockMirror @GuillemBalague @LiamThorpECHO @KeiferMacd I know I came back from Madri… https://t.co/TplkKzMX0T",FALSE,1,"TheRedmenTV",2021-03-09 15:20:52,TRUE,"1369267827203579908","1369307203614687233","136668622","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","keith_salmon",0,FALSE,FALSE,NA,NA
"163","Italy v Wales: Gareth Davies and Cory Hill selected to start in Rome: Wales recall Scarlets scrum-half Gareth Davie… https://t.co/G5qEf50AQo",FALSE,0,NA,2021-03-09 15:20:06,TRUE,NA,"1369307011230273541",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","getseatnow",0,FALSE,FALSE,NA,NA
"164","@p3achu_ moot summoned!
uhhh going on an triannual trip to europe and visiting new places there like the french alp… https://t.co/aIWokt5Qak",FALSE,0,"p3achu_",2021-03-09 15:16:16,TRUE,"1369251583381417986","1369306045647032335","1188609131273433089","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aviartali",0,FALSE,FALSE,NA,NA
"165","Wales make two changes for Saturday's trip to Rome.

https://t.co/NwfLDYmudD",FALSE,2,NA,2021-03-09 15:09:23,FALSE,NA,"1369304315798634497",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","The42_ie",0,FALSE,FALSE,NA,NA
"166","@shratorizwa rayan and dany Italy trip",FALSE,1,"shratorizwa",2021-03-09 15:08:52,FALSE,"1369302550252552195","1369304185817227268","851543463661326336","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pattinsonsimp",0,FALSE,FALSE,NA,NA
"167","𝙏𝙚𝙖𝙢 𝙉𝙚𝙬𝙨

Here's the latest from the @WelshRugbyUnion camp as 6 Cardiff Blues players are selected for Saturday's… https://t.co/xruU5GgQFG",FALSE,13,NA,2021-03-09 15:07:17,TRUE,NA,"1369303784703332354",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cardiff_rugby_",1,FALSE,FALSE,NA,NA
"168","RT @argussport: Aaron Wainwright rewarded for an excellent display for the Dragons in front of Wayne Pivac.

He joins Elliot Dee and Leon B…",FALSE,0,NA,2021-03-09 15:07:02,FALSE,NA,"1369303722279452673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RodneyRoar",3,TRUE,FALSE,NA,NA
"169","Our MD has made his 1st visit to the BCU Campus in nearly a year, followers will recall his trip to Brindisi, Italy… https://t.co/IJDDdIIiQx",FALSE,0,NA,2021-03-09 15:03:03,TRUE,NA,"1369302718188240896",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Carbon3IT",0,FALSE,FALSE,NA,NA
"170","RT @BBCScrumV: Wales have called up Scarlets scrum-half Gareth Davies and Cardiff Blues lock Cory Hill for the Six Nations trip to Italy on…",FALSE,0,NA,2021-03-09 14:49:46,FALSE,NA,"1369299376489836545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gavbowen1",6,TRUE,FALSE,NA,NA
"171","RT @BBCScrumV: Wales have called up Scarlets scrum-half Gareth Davies and Cardiff Blues lock Cory Hill for the Six Nations trip to Italy on…",FALSE,0,NA,2021-03-09 14:47:44,FALSE,NA,"1369298865296449538",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BBCSportWales",6,TRUE,FALSE,NA,NA
"172","Wales have called up Scarlets scrum-half Gareth Davies and Cardiff Blues lock Cory Hill for the Six Nations trip to… https://t.co/PxxClobZ4k",FALSE,58,NA,2021-03-09 14:47:30,TRUE,NA,"1369298805145886726",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BBCScrumV",6,FALSE,FALSE,NA,NA
"173","RT @argussport: Aaron Wainwright rewarded for an excellent display for the Dragons in front of Wayne Pivac.

He joins Elliot Dee and Leon B…",FALSE,0,NA,2021-03-09 14:45:27,FALSE,NA,"1369298292790673423",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","argusondragons",3,TRUE,FALSE,NA,NA
"174","Aaron Wainwright rewarded for an excellent display for the Dragons in front of Wayne Pivac.

He joins Elliot Dee an… https://t.co/pdhrZYYyaX",FALSE,5,NA,2021-03-09 14:45:16,TRUE,NA,"1369298245822873603",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","argussport",3,FALSE,FALSE,NA,NA
"175","Quite an unexpected piece from @chicoharlan 
The whiplash of covering the pope’s Iraq trip: A year of tight covid r… https://t.co/ngE2BgLlzI",FALSE,0,NA,2021-03-09 14:36:22,TRUE,NA,"1369296004441341961",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","madhulikasikka",0,FALSE,FALSE,NA,NA
"176","The whiplash of covering the pope’s #Iraq trip: A year of tight covid rules in Italy, then 72 hours of crowds - The… https://t.co/YdZJmXpxJW",FALSE,0,NA,2021-03-09 14:31:28,TRUE,NA,"1369294772779749393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zuhair47",0,FALSE,FALSE,NA,NA
"177","Engagement is the word ! Keep your attendees busy and entertained during your virtual event!
#docevents… https://t.co/xPniPLa334",FALSE,0,NA,2021-03-09 14:30:18,TRUE,NA,"1369294478243205127",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","DocEvents",0,FALSE,FALSE,NA,NA
"178","A great first-person piece from ⁦@chicoharlan⁩ on a holy ethical dilemma

“The whiplash of covering the pope’s Iraq… https://t.co/g41ikHBbjH",FALSE,2,NA,2021-03-09 14:19:12,TRUE,NA,"1369291685398724612",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeMillerDC",0,FALSE,FALSE,NA,NA
"179","Feeling like I should be sitting on an ocean view balcony with a giant flex robe planning a trip to Italy with my r… https://t.co/GVGCGnFx2R",FALSE,1,NA,2021-03-09 14:19:07,TRUE,NA,"1369291664821456897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","notmegan_fox",0,FALSE,FALSE,NA,NA
"180","RT @toorutoshi: Langa- Joe, why did you open an Italian restaurant?

Joe- *Flashes back to his trip to Italy with Cherry and how Cherry cas…",FALSE,0,NA,2021-03-09 14:11:33,FALSE,NA,"1369289760062152704",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cherryyashiki",36,TRUE,FALSE,NA,NA
"181","@Fly_Norwegian When are you going to again fly in / out of Orlando?  We have a trip scheduled to Norway and Italy l… https://t.co/vscBJ6Gqcm",FALSE,0,"Fly_Norwegian",2021-03-09 14:04:21,TRUE,NA,"1369287948898889729","180295902","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FloridaFunny",0,FALSE,FALSE,NA,NA
"182","Here’s one for the rocambolesco traveler. 
📸Rialto Bridge in Venice, Italy
✈️ https://t.co/uFRhTWVVNE https://t.co/PKACXhq7gc",FALSE,0,NA,2021-03-09 14:01:19,FALSE,NA,"1369287185481015300",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","designmytravel",0,FALSE,FALSE,NA,NA
"183","@OxfordDiplomat @foyvance Within Ireland? Hike Erris Head Loop.
Within Europe? Trip to Italy, probably Venice.
When… https://t.co/xxM8esPJaT",FALSE,0,"OxfordDiplomat",2021-03-09 13:55:19,TRUE,"1369278906377863172","1369285673576980482","1962626484","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","toonedin",0,FALSE,FALSE,NA,NA
"184","Some hidden treasures and timeless crowd-pleasers among this eclectic list of Italy's gems: ""The Best Spots to Visi… https://t.co/oCudT9qtVr",FALSE,0,NA,2021-03-09 13:55:00,TRUE,NA,"1369285593449037831",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ciutravel",0,FALSE,FALSE,NA,NA
"185","RT @MillfieldSenior: 🌎 Last Friday, over 15,500 secondary school children from over 300 schools across the UK had the chance to travel to #…",FALSE,0,NA,2021-03-09 13:49:08,FALSE,NA,"1369284119297949697",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ISC_Community",5,TRUE,FALSE,NA,NA
"186","RT @scot7a: ASTROPHYSICS PROF: Who knows the term for the extreme stretching of objects due to vast gravitational forces? How about... YOU!…",FALSE,0,NA,2021-03-09 13:19:40,FALSE,NA,"1369276700815732742",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GotJbenny",47,TRUE,FALSE,NA,NA
"187","then she took a trip all the way to italy (yes she is mimicking the leaning tower of pisa) https://t.co/15WExNOH58",FALSE,9,"WhereIsMaybelle",2021-03-09 13:11:14,FALSE,"1369274576077811714","1369274581819752455","1343649043055063042","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WhereIsMaybelle",2,FALSE,FALSE,NA,NA
"188","The whiplash of covering the pope’s Iraq trip: A year of tight covid rules in Italy, then 72 hours of crowds – The… https://t.co/e0UBAemh2c",FALSE,0,NA,2021-03-09 13:03:41,TRUE,NA,"1369272681451970562",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","barasajoel2",0,FALSE,FALSE,NA,NA
"189","RT @washingtonpost: The whiplash of Pope Francis’s Iraq trip: A year of tight covid rules in Italy, then 72 hours of crowds https://t.co/Dk…",FALSE,0,NA,2021-03-09 13:02:08,FALSE,NA,"1369272288625967104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GrantdeBruin82",25,TRUE,FALSE,NA,NA
"190","@desmarkie If I can't relativise it here, then why should you elsewhere: 
Where was your last holiday-trip and how… https://t.co/VawY2VXTf1",FALSE,0,"desmarkie",2021-03-09 12:45:47,TRUE,"1369266250568916994","1369268174332567557","52390632","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Andischa99",0,FALSE,FALSE,NA,NA
"191","RT @Sostraveluk: #Gondola with me? Let’s #explore #Venice together... ❤️🇮🇹 https://t.co/gIDzVskkWe

#travel #italy #travelblogger #travelag…",FALSE,0,NA,2021-03-09 12:38:52,FALSE,NA,"1369266434103275525",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CarolinedenBoer",12,TRUE,FALSE,NA,NA
"192","RT @chicoharlan: The whiplash of @Pontifex's Iraq trip: a year of tight covid rules in Italy, then 72 hours of plane rides, buffet dinners,…",FALSE,0,NA,2021-03-09 12:35:05,FALSE,NA,"1369265481836855300",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","holoholohatch",18,TRUE,FALSE,NA,NA
"193","RT @MillfieldSenior: 🌎 Last Friday, over 15,500 secondary school children from over 300 schools across the UK had the chance to travel to #…",FALSE,0,NA,2021-03-09 12:27:46,FALSE,NA,"1369263641233592321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VyneGeographers",5,TRUE,FALSE,NA,NA
"194","RT @chicoharlan: The whiplash of @Pontifex's Iraq trip: a year of tight covid rules in Italy, then 72 hours of plane rides, buffet dinners,…",FALSE,0,NA,2021-03-09 12:25:51,FALSE,NA,"1369263158792249408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","weronikaberlik1",18,TRUE,FALSE,NA,NA
"195","RT @Sostraveluk: #Gondola with me? Let’s #explore #Venice together... ❤️🇮🇹 https://t.co/gIDzVskkWe

#travel #italy #travelblogger #travelag…",FALSE,0,NA,2021-03-09 12:25:17,FALSE,NA,"1369263015527395329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sostraveluk",12,TRUE,FALSE,NA,NA
"196","RT @jo_thomas01: We all need a bit of a getaway right now, and I can't wait to take you all to #NonnosPizzeria, so we're going earlier than…",FALSE,0,NA,2021-03-09 12:25:08,FALSE,NA,"1369262980416892928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","giobuonanno",2,TRUE,FALSE,NA,NA
"197","RT @laurenllwyd: Penblwydd hapus @Caiwilsh - the brains behind the 2009 Italy school-trip ‘midnight feast’ that only my room got the blame…",FALSE,0,NA,2021-03-09 12:19:36,FALSE,NA,"1369261584892231685",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Caiwilsh",1,TRUE,FALSE,NA,NA
"198","@NamesOfLondon @cynicswiss @WholeMarsBlog Yep, but we talk about UK do we? In said article.
Yes, it is German, but… https://t.co/YIsKT7MwzC",FALSE,0,"NamesOfLondon",2021-03-09 12:09:01,TRUE,"1369251927805018112","1369258921517592585","4502758282","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SanderK54317391",0,FALSE,FALSE,NA,NA
"199","RT @chicoharlan: The whiplash of @Pontifex's Iraq trip: a year of tight covid rules in Italy, then 72 hours of plane rides, buffet dinners,…",FALSE,0,NA,2021-03-09 12:05:17,FALSE,NA,"1369257982161268738",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","spoggioli1",18,TRUE,FALSE,NA,NA
"200","@mortgagejake @chaptersindigo We had a Daddy-Daughter trip planned to Milan for an opera and to attend the Grand Pr… https://t.co/L8jq4o9Sv3",FALSE,0,"mortgagejake",2021-03-09 12:04:03,TRUE,"1369061153633144834","1369257674014142467","53168915","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","balmrealestate",0,FALSE,FALSE,NA,NA
"201","@Dutch_Mandel @CNN My wife and I had a big Italy trip planned for this past September to celebrate our 30th. The tr… https://t.co/3MFyieluae",FALSE,3,"Dutch_Mandel",2021-03-09 11:48:04,TRUE,"1369122137085186051","1369253651735265286","17596912","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","rogergarbow",0,FALSE,FALSE,NA,NA
"202","@heywolfstar @redsunO21 Oh :/// I had a trip booked to Italy before COVID hit, and I was supposed to go to Rome and… https://t.co/KB0CAIDurW",FALSE,1,"heywolfstar",2021-03-09 11:46:56,TRUE,"1369251744249769986","1369253365318881282","1284843637638127616","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angveldust",0,FALSE,FALSE,NA,NA
"203","2 years ago today my best mate surprised me with a trip to Valencia....she didn’t tell me the whole way until the g… https://t.co/3S1b5zxXSf",FALSE,70,NA,2021-03-09 11:36:23,TRUE,NA,"1369250709795971076",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KateOvens",1,FALSE,FALSE,NA,NA
"204","@Carol4OliveFarm We all need a bit of a getaway right now, and I can't wait to take you all to #NonnosPizzeria, so… https://t.co/sTax88q7sb",FALSE,0,"Carol4OliveFarm",2021-03-09 11:33:33,TRUE,"1369248325841657859","1369249995933769728","3131375032","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jo_thomas01",0,FALSE,FALSE,NA,NA
"205","i’m just here planning my trip to italy pretending i don’t have two more finals and a second semester",FALSE,2,NA,2021-03-09 10:59:26,FALSE,NA,"1369241410252193794",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_judesorour",0,FALSE,FALSE,NA,NA
"206","RT @MillfieldSenior: 🌎 Last Friday, over 15,500 secondary school children from over 300 schools across the UK had the chance to travel to #…",FALSE,0,NA,2021-03-09 10:51:50,FALSE,NA,"1369239498773630976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MillfieldPrep",5,TRUE,FALSE,NA,NA
"207","RT @chicoharlan: The whiplash of @Pontifex's Iraq trip: a year of tight covid rules in Italy, then 72 hours of plane rides, buffet dinners,…",FALSE,0,NA,2021-03-09 10:39:39,FALSE,NA,"1369236435124031489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RichRaho",18,TRUE,FALSE,NA,NA
"208","RT @toorutoshi: Langa- Joe, why did you open an Italian restaurant?

Joe- *Flashes back to his trip to Italy with Cherry and how Cherry cas…",FALSE,0,NA,2021-03-09 10:39:05,FALSE,NA,"1369236291456540672",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","venjpg",36,TRUE,FALSE,NA,NA
"209","The whiplash of covering the pope’s Iraq trip: A year of tight covid rules in Italy, then 72 hours of crowds… https://t.co/FoAryRcJcC",FALSE,1,NA,2021-03-09 10:37:31,TRUE,NA,"1369235896768299009",NA,"<a href=""https://circleboom.com"" rel=""nofollow"">Circleboom Publish</a>","manianca",0,FALSE,FALSE,NA,NA
"210","@PhilosophyTube i'm poor and i live in Italy but if i somehow managed to save enough money for the trip then yes, absolutely",FALSE,2,"PhilosophyTube",2021-03-09 10:22:19,FALSE,"1369207587711893506","1369232070493474816","1515728941","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Eyes_Burnin_Up",0,FALSE,FALSE,NA,NA
"211","H: So, please tell us about Italy! Looking at photos with your explanations is gonna feel like a little trip!",FALSE,0,NA,2021-03-09 10:21:30,FALSE,NA,"1369231867258544130",NA,"<a href=""https://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","bandbb_txt",0,FALSE,FALSE,NA,NA
"212","RT @chicoharlan: The whiplash of @Pontifex's Iraq trip: a year of tight covid rules in Italy, then 72 hours of plane rides, buffet dinners,…",FALSE,0,NA,2021-03-09 10:08:39,FALSE,NA,"1369228632128950273",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","michaelbirnbaum",18,TRUE,FALSE,NA,NA
"213","RT @calllmeluce: yk what would make me happy rn? a trip to Italy",FALSE,0,NA,2021-03-09 09:59:01,FALSE,NA,"1369226205443076099",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MarwaHN1",2,TRUE,FALSE,NA,NA
"214","RT @MillfieldSenior: 🌎 Last Friday, over 15,500 secondary school children from over 300 schools across the UK had the chance to travel to #…",FALSE,0,NA,2021-03-09 09:55:56,FALSE,NA,"1369225430977314816",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","VictorB123",5,TRUE,FALSE,NA,NA
"215","RT @fiago7: I‘m 100% sure that 19 year-old Pep Guardiola went on a little trip to Italy in September 1990 &amp; had a good time with a cute Ita…",FALSE,0,NA,2021-03-09 09:51:58,FALSE,NA,"1369224432531558404",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WeedAllTheWayy",10,TRUE,FALSE,NA,NA
"216","@PaulineSearle3 @CatnapMistress We should have a daily picture theme Italy trip.. 🤣 it would either be a hoot or a complete disaster!! 🤣🤣",FALSE,1,"PaulineSearle3",2021-03-09 09:51:25,FALSE,"1369200628447186944","1369224296434909185","994978085958234112","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DailyPicTheme",0,FALSE,FALSE,NA,NA
"217","RT @EdVicAcademy: Yesterday our pupils in Nursery went on a trip to Italy in their aeroplane as part of our engagement back into learning w…",FALSE,0,NA,2021-03-09 09:51:09,FALSE,NA,"1369224228592058372",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","saudahmed12",5,TRUE,FALSE,NA,NA
"218","RT @MillfieldSenior: 🌎 Last Friday, over 15,500 secondary school children from over 300 schools across the UK had the chance to travel to #…",FALSE,0,NA,2021-03-09 09:49:35,FALSE,NA,"1369223832674918402",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MFPastoral",5,TRUE,FALSE,NA,NA
"219","🌎 Last Friday, over 15,500 secondary school children from over 300 schools across the UK had the chance to travel t… https://t.co/CATJkOClys",FALSE,19,NA,2021-03-09 09:48:23,TRUE,NA,"1369223532408881153",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MillfieldSenior",5,FALSE,FALSE,NA,NA
"220","An indulgent, intriguing, thought provoking read that will transport you on a beautiful trip to Italy

@aileenmck t… https://t.co/L0WtUGxFJj",FALSE,2,NA,2021-03-09 09:16:15,TRUE,NA,"1369215445434253312",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RandomTTours",0,FALSE,FALSE,NA,NA
"221","RT @EdVicAcademy: Yesterday our pupils in Nursery went on a trip to Italy in their aeroplane as part of our engagement back into learning w…",FALSE,0,NA,2021-03-09 09:04:48,FALSE,NA,"1369212561514782720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BellaM35A2",5,TRUE,FALSE,NA,NA
"222","Yesterday our pupils in Nursery went on a trip to Italy in their aeroplane as part of our engagement back into lear… https://t.co/x93Xz1DOwC",FALSE,21,NA,2021-03-09 09:03:00,TRUE,NA,"1369212109662347265",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EdVicAcademy",5,FALSE,FALSE,NA,NA
"223","RT @calllmeluce: yk what would make me happy rn? a trip to Italy",FALSE,0,NA,2021-03-09 09:01:20,FALSE,NA,"1369211690169098241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samarfwz",2,TRUE,FALSE,NA,NA
"224","yk what would make me happy rn? a trip to Italy",FALSE,3,NA,2021-03-09 09:00:32,FALSE,NA,"1369211489391947776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","calllmeluce",2,FALSE,FALSE,NA,NA
